Date,xlb,xle,xlf,xli,xlk,xlp,xlu,xlv,xly
11/30/2011,31.832238,65.733998,11.995002,31.357774,23.956823,28.798288,30.550471,31.776598,36.640409
12/1/2011,31.629367,65.372262,11.929455,31.255993,24.087735,28.75315,30.463706,31.823494,36.668782
12/2/2011,31.352726,65.316606,12.088639,31.191223,24.069032,28.653845,30.151346,31.429567,36.952522
12/5/2011,31.721583,66.123559,12.332098,31.524325,24.340207,28.825372,30.385616,31.485843,37.293012
12/6/2011,32.016667,66.114281,12.341462,31.515074,24.330856,28.861481,30.472381,31.617151,37.170057
12/7/2011,32.04433,65.483561,12.491282,31.505819,24.358908,28.933703,30.428998,31.85163,37.406507
12/8/2011,31.048418,63.656328,12.004365,30.728583,23.975524,28.59968,29.986491,31.260745,36.612033
12/9/2011,31.444938,65.103278,12.266551,31.431798,24.349558,28.897591,30.368262,31.720322,37.217346
12/12/2011,30.698008,63.582131,11.976274,30.858122,24.040979,28.635789,30.107964,31.345154,37.103851
12/13/2011,30.181609,62.988512,11.807726,30.450999,23.81656,28.572596,30.220761,31.288882,36.375582
12/14/2011,29.812755,61.216928,11.760907,30.09014,23.451878,28.428153,30.029874,31.270123,35.997263
12/15/2011,30.015623,60.957221,11.77027,30.302954,23.395773,28.717039,30.394291,31.617151,36.054009
12/16/2011,30.205977,61.606442,11.817389,30.431496,23.460575,28.685157,30.304799,31.511515,36.05401
12/19/2011,29.667415,60.525958,11.553524,30.114796,23.235173,28.566737,30.076678,31.511515,35.654465
12/20/2011,30.837396,63.012941,11.987017,31.148737,23.892596,29.158838,30.717167,32.171739,36.634296
12/21/2011,30.883823,63.711533,12.052983,31.158054,23.498143,29.468554,31.173406,32.379239,36.757965
12/22/2011,31.190249,64.456693,12.307425,31.456128,23.770502,29.459447,31.208502,32.615033,36.862608
12/23/2011,31.487387,64.829276,12.392238,31.754202,24.005296,29.66896,31.4103,32.822529,37.271664
12/27/2011,31.478103,64.996938,12.326272,31.744889,24.042864,29.723617,31.664742,32.897985,37.385819
12/28/2011,30.72597,63.758101,12.128373,31.241888,23.798678,29.577868,31.550681,32.539577,36.976762
12/29/2011,31.12525,64.419441,12.316848,31.633108,23.977122,29.732725,31.79635,32.775371,37.357281
12/30/2011,31.106679,64.391491,12.250882,31.437498,23.901988,29.596087,31.568229,32.718779,37.119458
1/3/2012,31.970238,66.17989,12.57129,32.126796,24.24009,29.568757,31.006705,33.143209,37.433382
1/4/2012,32.23952,66.319603,12.533595,32.275833,24.305831,29.504992,30.831227,32.982871,37.728285
1/5/2012,32.332374,66.002911,12.703222,32.285146,24.380965,29.486773,30.892644,33.077187,38.042213
1/6/2012,32.285947,65.611702,12.627832,32.219942,24.390357,29.295479,30.725942,33.133779,38.099288
1/9/2012,32.350946,65.928393,12.693799,32.462126,24.352791,29.341025,30.769811,33.190367,38.042213
1/10/2012,32.95451,66.515215,12.919969,32.927867,24.437317,29.441228,30.813679,33.435595,38.289548
1/11/2012,33.279504,65.621011,13.070749,33.03033,24.512451,29.313698,30.673298,33.463889,38.346627
1/12/2012,33.743782,65.006255,13.117868,33.319091,24.634543,29.304587,30.62943,33.567639,38.460781
1/13/2012,33.520927,64.680247,13.02363,33.058277,24.493667,29.27726,30.611882,33.416731,38.413217
1/17/2012,33.706639,65.136658,12.919969,33.225941,24.606369,29.386571,30.585561,33.624231,38.51786
1/18/2012,34.087348,66.207833,13.117868,33.524018,24.963254,29.450339,30.576786,33.812864,39.136198
1/19/2012,34.115207,66.477956,13.240377,33.877978,25.141698,29.504992,30.322347,33.812864,39.478664
1/20/2012,33.966638,66.487265,13.32519,33.682368,25.169872,29.514104,30.366216,33.812864,39.155224
1/23/2012,33.948066,67.018194,13.372309,33.645108,25.254398,29.486773,30.489049,33.661956,39.126687
1/24/2012,33.948066,66.822589,13.353461,33.682368,25.235616,29.322806,30.243383,33.671389,39.240841
1/25/2012,34.486628,67.642274,13.381732,34.054962,25.432841,29.659852,30.74349,33.916614,39.526228
1/26/2012,34.477344,66.720129,13.268648,33.989759,25.26379,29.550538,30.848775,33.765705,39.459638
1/27/2012,34.523771,66.580416,13.315766,33.961812,25.26379,29.350136,30.471501,33.784569,39.4311
1/30/2012,34.486628,66.263718,13.193258,33.840722,25.338924,29.158838,30.278475,33.737411,39.316946
1/31/2012,34.523771,65.844566,13.2498,33.738258,25.385883,29.177057,30.427632,33.765705,39.307431
2/1/2012,34.867336,66.105372,13.457122,34.101535,25.639459,29.386571,30.532917,34.095819,39.440612
2/2/2012,34.700196,66.608359,13.523089,34.120165,25.705203,29.495885,30.480276,33.963772,39.393048
2/3/2012,35.173762,67.781987,13.890615,34.706996,26.033912,29.586976,30.559241,34.161841,40.201645
2/6/2012,34.978762,68.592356,13.824649,34.623163,26.043304,29.568757,30.427632,33.973205,40.116029
2/7/2012,34.941623,68.946306,13.815225,34.585906,26.109046,29.596087,30.646978,34.095819,40.306288
2/8/2012,34.978762,68.713442,13.918887,34.660423,26.268706,29.605195,30.682074,34.095819,40.40142
2/9/2012,35.015905,68.722759,13.862344,34.753573,26.522284,29.769163,30.594334,33.916614,40.46801
2/10/2012,34.403057,68.033484,13.730411,34.436869,26.325058,29.705398,30.532917,33.775139,40.249213
2/13/2012,34.495915,68.57373,13.85292,34.856033,26.494108,29.832927,30.497821,34.029797,40.572653
2/14/2012,34.050205,68.694816,13.720988,34.734943,26.541067,29.905803,30.506597,34.171271,40.525085
2/15/2012,34.078064,68.583039,13.636174,34.278516,26.400192,29.896692,30.44518,34.105249,40.344341
2/16/2012,34.681624,69.477235,13.85292,34.595219,26.785253,30.087987,30.769811,34.293885,40.515574
2/17/2012,34.700196,69.738049,13.937734,34.725626,26.785253,30.115317,30.752263,34.180705,40.867551
2/21/2012,34.904479,70.213086,13.92831,34.84672,26.897953,29.942238,30.638202,33.935477,40.724859
2/22/2012,34.848765,70.371438,13.749259,34.80946,26.804037,29.860254,30.673298,33.935477,40.620217
2/23/2012,34.885908,70.725389,13.871768,34.92124,26.907345,30.015114,30.646978,33.963772,40.819987
2/24/2012,34.867336,71.004828,13.824649,34.911923,27.067005,30.115317,30.778587,34.133544,40.772423
2/27/2012,34.876624,70.781274,13.92831,34.939867,27.113964,30.115317,30.769811,34.199566,41.010247
2/28/2012,34.98805,70.54841,13.966005,34.893293,27.31119,30.215516,30.620657,34.331613,41.238555
2/29/2012,34.328775,69.747358,13.909463,34.679053,27.189098,30.270173,30.611882,34.124113,41.086348
3/1/2012,34.709483,70.418007,14.060243,34.800146,27.348758,30.224627,30.690846,34.303316,41.428814
3/2/2012,34.625913,69.616955,14.013124,34.595219,27.31119,30.251954,30.673298,34.246727,41.400277
3/5/2012,34.068776,69.16986,13.956582,34.353036,27.076397,30.388595,30.74349,34.171271,41.362224
3/6/2012,33.372358,68.0428,13.617326,33.579905,26.813427,30.133536,30.620657,33.727978,40.715344
3/7/2012,33.455928,68.610989,13.786954,33.924552,27.010655,30.179082,30.638202,33.878886,41.18148
3/8/2012,34.013065,69.16986,13.918887,34.408922,27.283014,30.388595,30.734715,34.256157,41.600047
3/9/2012,34.022349,69.104659,14.031972,34.483443,27.405108,30.488798,30.857548,34.397635,41.837871
3/12/2012,33.836637,68.722759,13.994277,34.474126,27.442674,30.598108,31.208502,34.397635,41.723716
3/13/2012,34.393773,69.551753,14.531431,35.191367,27.987395,30.82584,31.313787,34.888087,42.370596
3/14/2012,34.263776,68.881104,14.550278,35.107533,28.090705,30.734749,30.848775,34.878654,42.313517
3/15/2012,34.514483,68.992882,14.80472,35.526701,28.165839,30.789402,30.822455,34.935245,42.456213
3/16/2012,34.580663,69.941967,14.861443,35.54261,28.152647,30.769256,30.79766,34.931451,42.319759
3/19/2012,34.795048,70.259881,14.937073,35.54261,28.35993,30.787571,30.585142,34.921973,42.539233
3/20/2012,34.599305,69.203274,15.012704,35.130849,28.331664,30.769256,30.620563,34.741867,42.606028
3/21/2012,34.599305,68.380423,14.946527,35.112132,28.322241,30.815046,30.558575,34.722908,42.663279
3/22/2012,34.040051,66.837591,14.747997,34.719084,28.256288,30.842517,30.629417,34.609153,42.558314
3/23/2012,34.403567,67.566931,14.870896,34.775234,28.256288,30.915776,30.63827,34.713426,42.606028
3/26/2012,34.850971,68.071861,15.107242,35.289937,28.670853,31.126402,30.850792,35.320105,43.283525
3/27/2012,34.776405,67.389269,14.965435,35.177639,28.66143,31.108086,31.001325,35.386464,43.21673
3/28/2012,34.291716,66.54772,15.00325,34.840742,28.557789,31.034824,30.744533,35.310627,42.844584
3/29/2012,34.33832,66.54772,14.851989,34.859459,28.501258,31.025668,30.868502,35.386464,42.835039
3/30/2012,34.459493,67.090052,14.937073,35.018547,28.416461,31.208819,31.027892,35.651885,43.025885
4/2/2012,34.944182,67.744586,15.050519,35.243147,28.717961,31.456069,31.187282,35.775117,43.14039
4/3/2012,34.683194,67.155506,14.965435,34.990474,28.699117,31.282078,31.169572,35.756158,43.05451
4/4/2012,34.198505,66.295258,14.729089,34.737801,28.35993,31.181345,31.125298,35.56657,42.653738
4/5/2012,34.002766,65.921236,14.691273,34.597429,28.425883,31.181345,30.895066,35.557089,42.949545
4/9/2012,33.508758,65.089039,14.464381,34.035932,28.228022,30.897464,30.735676,35.111561,42.558314
4/10/2012,32.819007,63.808014,14.152404,33.343424,27.832304,30.622735,30.3372,34.713426,41.518212
4/11/2012,33.173204,63.826719,14.379297,33.717752,27.992474,30.778415,30.408042,34.836659,42.090747
4/12/2012,34.077335,65.219946,14.644004,34.438337,28.341086,30.796731,30.505447,35.026247,42.625109
4/13/2012,33.676535,64.238138,14.303666,33.998502,27.898257,30.796731,30.399188,34.675511,42.510604
4/16/2012,33.779066,63.808014,14.407658,34.092083,27.606177,30.924935,30.682548,34.684989,42.357928
4/17/2012,34.235789,64.845923,14.615643,34.653576,28.20918,31.236291,30.841938,35.196876,42.806414
4/18/2012,34.142582,64.715017,14.502197,34.503844,28.001897,31.236291,30.788807,35.10208,42.873209
4/19/2012,34.021408,64.630865,14.43602,34.120157,27.690974,31.135558,30.709112,35.158957,42.529689
4/20/2012,34.002766,64.481253,14.360388,34.410263,27.587334,31.419442,31.010182,35.348545,42.596484
4/23/2012,33.583323,64.4158,14.256396,34.026576,27.370629,30.934091,30.877355,35.073643,42.138458
4/24/2012,33.583323,64.892679,14.417112,34.475771,27.314098,30.943251,31.089877,35.196876,41.995323
4/25/2012,34.291716,65.537861,14.540012,34.541278,28.086694,31.144714,31.249267,35.56657,42.701449
4/26/2012,34.254432,66.229805,14.662912,34.747161,28.303399,31.428598,31.426367,35.557089,43.235815
4/27/2012,34.422209,66.201755,14.672366,34.9624,28.293977,31.382811,31.532626,35.576048,43.770177
4/30/2012,34.179863,66.613173,14.587281,34.634859,28.096116,31.300393,31.576901,35.557089,43.522081
5/1/2012,34.384924,67.566931,14.738543,34.737801,28.190335,31.382811,31.736291,35.689803,43.808347
5/2/2012,34.217147,66.463568,14.625097,34.747161,28.20918,31.410282,31.550337,35.623448,44.046902
5/3/2012,33.82567,65.360205,14.502197,34.466414,27.973632,31.456069,31.452931,35.490734,43.703382
5/4/2012,33.257092,63.864122,14.275305,33.970425,27.389473,31.208819,31.497206,35.026247,42.854124
5/7/2012,33.285054,63.677107,14.360388,33.876844,27.314098,31.254606,31.435221,35.10208,42.835039
5/8/2012,33.1266,63.471394,14.26585,33.792619,27.219879,31.181345,31.488352,35.111561,42.319759
5/9/2012,32.82833,63.162832,14.105135,33.399571,27.219879,31.025668,31.506062,34.874577,42.157542
5/10/2012,32.725799,63.433991,14.161858,33.446365,27.012597,31.245447,31.798275,35.121039,42.300677
5/11/2012,32.632588,62.966465,14.001143,33.380854,27.031442,31.163029,31.815986,35.083121,42.214797
5/14/2012,32.185183,61.91921,13.717528,32.997167,26.795894,31.034824,31.780565,34.969369,41.623177
5/15/2012,31.700494,60.890653,13.641897,32.828721,26.720519,30.998193,31.55919,34.760822,41.556381
5/16/2012,31.355621,60.544681,13.443366,32.791288,26.503814,31.098927,31.603464,34.8177,41.489586
5/17/2012,30.665874,60.161306,13.169205,32.089419,26.126938,30.879148,31.426367,34.495401,40.392233
5/18/2012,30.544701,59.787287,13.017943,31.930327,25.881968,30.695997,31.364379,34.192062,40.086878
5/21/2012,31.439509,61.16182,13.140843,32.641556,26.522658,30.815046,31.3998,34.523838,40.793004
5/22/2012,31.243771,61.012208,13.244835,32.76321,26.437861,30.851673,31.621175,34.429046,40.95522
5/23/2012,31.616606,61.236618,13.292105,32.941019,26.466127,30.769256,31.452931,34.277376,41.174695
5/24/2012,31.812348,61.18987,13.301558,32.903586,26.315377,31.062296,31.576901,34.609153,41.365536
5/25/2012,31.681856,60.899999,13.254289,32.678986,26.258846,31.034824,31.68316,34.523838,41.298741
5/29/2012,32.231791,61.91921,13.443366,33.118825,26.607455,31.254606,31.780565,34.637593,41.871276
5/30/2012,31.65389,60.021054,13.131389,32.566688,26.437861,30.998193,31.585754,34.438527,41.212861
5/31/2012,31.523398,59.497423,13.244835,32.44503,26.315377,30.934091,31.754001,34.267899,41.126981
6/1/2012,30.85229,58.010688,12.753235,31.546639,25.627578,30.366326,31.621175,33.661216,39.829241
6/4/2012,30.880255,57.963936,12.630335,31.219102,25.778329,30.467059,31.727437,33.737053,39.972372
6/5/2012,31.178524,58.459513,12.83832,31.312683,25.938501,30.430428,31.84255,33.926641,40.191843
6/6/2012,31.961483,60.264162,13.216473,32.145567,26.53208,30.842517,32.285299,34.457483,41.060185
6/7/2012,32.017406,60.301565,13.20702,32.323375,26.400174,30.952407,32.533241,34.476442,41.060185
6/8/2012,32.231791,60.310918,13.367736,32.566688,26.692253,31.217975,32.60408,34.684989,41.422791
6/11/2012,31.635248,59.48807,13.121935,32.145567,26.315377,31.071455,32.577516,34.38165,40.793004
6/12/2012,32.222468,60.329616,13.320466,32.660273,26.579189,31.217975,32.612936,34.703948,41.231946
6/13/2012,31.72846,59.562876,13.273197,32.332732,26.419018,31.172189,32.62179,34.66603,40.630788
6/14/2012,31.989445,60.497926,13.433912,32.585405,26.550924,31.602589,32.843165,35.187394,41.174695
6/15/2012,32.359616,61.65454,13.621998,32.871241,26.833734,31.654228,33.005825,35.319871,41.578796
6/18/2012,32.528302,61.10019,13.546004,32.946462,27.032361,31.73721,33.130948,35.558133,41.875652
6/19/2012,33.146817,61.983388,13.773987,33.388379,27.240447,31.709549,33.059451,35.882169,42.258692
6/20/2012,32.959388,61.739097,13.802485,33.209732,27.287741,31.543578,32.737704,35.786862,42.210813
6/21/2012,31.881673,59.211657,13.498507,32.560959,26.644563,31.174758,32.398081,35.291278,41.291518
6/22/2012,32.05036,59.606275,13.621998,32.673788,26.937776,31.266962,32.407017,35.662965,41.473464
6/25/2012,31.647387,58.272088,13.337019,32.072027,26.389183,31.073331,32.344456,35.224565,40.831873
6/26/2012,31.750473,58.901598,13.403514,32.12844,26.493227,31.147093,32.389146,35.3294,41.339397
6/27/2012,32.097216,60.123041,13.565002,32.438725,26.654022,31.331506,32.755579,35.71062,41.281944
6/28/2012,32.106586,60.53645,13.555503,32.410519,26.436477,31.469816,32.871763,35.5486,41.052119
6/29/2012,33.071848,62.359217,13.906977,33.538819,27.174238,32.059932,33.059451,36.225262,41.923531
7/2/2012,32.903161,62.387403,13.99247,33.247343,27.325574,32.244344,33.26501,36.33963,42.048019
7/3/2012,33.371734,63.881314,14.068466,33.595236,27.54312,32.391873,33.184574,36.330098,42.009715
7/5/2012,33.324877,63.045098,13.859481,33.557625,27.54312,32.272004,32.98795,36.101369,42.115051
7/6/2012,32.940648,62.284049,13.745489,33.106304,27.136405,32.235121,32.916452,35.863107,41.913957
7/9/2012,32.734475,62.002176,13.72649,33.087498,27.079653,32.198238,32.809201,36.053717,41.684132
7/10/2012,32.247159,61.034421,13.621998,32.551554,26.776981,32.235121,32.862827,35.882169,41.435159
7/11/2012,32.144073,61.861239,13.73599,32.288285,26.654022,32.189019,33.032636,35.853575,41.19576
7/12/2012,31.98476,61.65454,13.593501,32.166051,26.389183,32.21668,33.077322,35.939349,41.099998
7/13/2012,32.556419,62.735039,13.973472,32.786618,26.739148,32.576285,33.372258,36.33963,41.770316
7/16/2012,32.434589,62.941745,13.944975,32.560959,26.710772,32.410314,33.354383,36.406343,41.50219
7/17/2012,32.846931,63.730987,14.020969,32.701995,26.814816,32.548621,33.425884,36.873333,41.913957
7/18/2012,33.043731,64.285329,13.954473,33.313161,27.278282,32.557844,33.533132,36.930517,42.134203
7/19/2012,33.399847,64.482638,13.86898,33.473002,27.514744,32.511738,33.595693,36.930517,42.411907
7/20/2012,33.193674,64.632973,13.659995,33.059292,27.202614,32.308888,33.667191,36.453994,41.894804
7/23/2012,32.668875,64.012853,13.546004,32.890046,26.937776,32.032271,33.443756,36.025123,41.281944
7/24/2012,32.162816,62.988726,13.508007,32.523348,26.66348,31.930844,33.148823,35.624846,41.00424
7/25/2012,32.162816,63.035701,13.555503,32.636177,26.559437,31.940063,33.130948,35.796394,40.918056
7/26/2012,32.312759,64.830281,13.764487,33.134514,26.966152,32.465636,33.649319,36.139488,41.578796
7/27/2012,32.903161,65.976557,14.020969,33.858505,27.552577,32.83446,34.042563,37.006763,42.402329
7/30/2012,32.875048,66.164468,13.99247,33.764481,27.562036,33.000431,34.167687,36.816153,42.239539
7/31/2012,32.650132,65.441003,13.925976,33.670458,27.675539,32.852902,33.890626,36.58742,41.69371
8/1/2012,32.659502,65.760453,13.859481,33.444795,27.580953,32.686931,33.631444,36.606482,41.521343
8/2/2012,32.275272,64.661159,13.754988,33.27555,27.401241,32.419534,33.443756,36.253856,41.626679
8/3/2012,32.912531,66.183263,14.077964,33.999545,27.940377,32.963547,33.837004,36.682727,42.450211
8/6/2012,33.212417,66.361777,14.13496,33.999545,28.139004,32.945106,33.756567,36.692256,42.603427
8/7/2012,33.596647,67.357725,14.191956,34.347437,28.328175,32.769916,33.408009,36.606482,43.005615
8/8/2012,33.634133,67.414097,14.191956,34.300425,28.337632,33.000431,33.452695,36.739907,42.794943
8/9/2012,33.821563,67.874484,14.182457,34.328632,28.432217,32.862121,33.452695,36.720846,42.766216
8/10/2012,33.79345,67.996632,14.191956,34.488477,28.498426,32.852902,33.551007,36.873333,42.727911
8/13/2012,33.60602,67.742945,14.201455,34.413255,28.583553,32.843679,33.515257,36.77803,42.747064
8/14/2012,33.456077,67.620803,14.182457,34.366243,28.526802,32.972766,33.479506,36.873333,42.8524
8/15/2012,33.512303,67.611406,14.229953,34.441465,28.536261,32.991208,33.318633,36.959107,42.986463
8/16/2012,34.008993,68.212729,14.324946,34.789357,28.924059,33.074193,33.238196,36.863804,43.340772
8/17/2012,33.962136,68.184543,14.372443,34.958603,29.084853,33.101857,33.148823,36.673195,43.503565
8/20/2012,33.896533,67.949651,14.41044,34.883381,29.113229,33.101857,33.211385,36.74944,43.321623
8/21/2012,33.943393,67.733547,14.457937,34.808163,28.924059,32.899004,32.970075,36.625543,43.264166
8/22/2012,34.224536,67.987235,14.438938,34.638917,28.97135,32.797577,32.916452,36.654133,43.388655
8/23/2012,33.652877,67.235576,14.296449,34.356842,28.734888,32.539402,32.57683,36.606482,43.091799
8/24/2012,33.587277,67.630201,14.372443,34.516683,28.9146,32.825237,32.728764,36.920988,43.446108
8/27/2012,33.390477,67.658387,14.362943,34.413255,28.942976,32.871343,32.800265,36.959107,43.379077
8/28/2012,33.315504,67.705361,14.343945,34.28162,28.876767,32.889781,32.737704,36.901927,43.46526
8/29/2012,33.390477,67.254372,14.372443,34.272219,28.933517,32.816018,32.684078,37.02582,43.675933
8/30/2012,33.090591,66.540297,14.296449,33.980739,28.611929,32.686931,32.523205,36.901927,43.436534
8/31/2012,33.40922,67.20739,14.400941,34.187596,28.838932,32.69615,32.487454,37.016292,43.618476
9/4/2012,32.978131,66.690632,14.400941,33.830299,28.838932,32.889781,32.612581,37.092533,43.513139
9/5/2012,33.128074,66.436944,14.400941,33.736275,28.810556,32.83446,32.469582,37.102066,43.580171
9/6/2012,33.962136,67.8369,14.742916,34.497878,29.453734,33.240164,32.836016,37.692953,44.556919
9/7/2012,34.627508,69.011362,14.894905,34.789357,29.406442,32.972766,32.728764,37.673892,44.796318
9/10/2012,34.571278,68.7107,14.771414,34.563695,29.094312,32.935887,32.693017,37.540466,44.729286
9/11/2012,34.693108,69.44357,14.894905,34.751746,29.16998,32.83446,32.612581,37.559527,44.710134
9/12/2012,34.646252,69.866373,14.9519,34.892786,29.330774,32.659267,32.424893,37.578589,44.93038
9/13/2012,35.499053,71.003251,15.341371,35.28769,29.728031,33.240164,32.880702,37.959808,45.50494
9/14/2012,35.939509,71.942821,15.464863,35.503948,29.869908,32.991208,32.657267,37.807317,45.686882
9/17/2012,35.386593,71.397869,15.322372,35.334706,29.898284,33.083416,32.451707,38.026521,45.514514
9/18/2012,35.29288,70.8905,15.246378,35.344107,29.917199,33.267828,32.353395,38.150414,45.294268
9/19/2012,35.48968,70.204619,15.23688,35.42873,29.945575,33.360032,32.389146,38.188537,45.763491
9/20/2012,35.433454,70.401928,15.151385,35.090238,29.888825,33.544445,32.523205,38.350557,45.706034
9/21/2012,35.279897,70.481206,15.099876,34.986143,29.926816,33.391227,32.542171,38.493263,45.673361
9/24/2012,35.176271,70.122574,15.109415,34.986143,29.736864,33.502658,32.849258,38.59862,45.548442
9/25/2012,34.61104,69.35811,14.880485,34.522436,29.318973,33.270516,32.777004,38.569888,45.010315
9/26/2012,34.441471,68.69747,14.785097,34.389949,29.110025,33.270516,32.849258,38.368754,44.702816
9/27/2012,34.865392,69.631806,14.91864,34.711704,29.489928,33.381943,32.713781,38.589044,45.154458
9/28/2012,34.667561,69.301486,14.870946,34.569752,29.280982,33.270516,32.867323,38.426219,44.962269
10/1/2012,34.780607,69.650686,14.937717,34.730631,29.214499,33.484086,32.713781,38.656088,44.933439
10/2/2012,34.592199,69.773374,14.966333,34.67385,29.252489,33.511942,32.885387,38.828489,44.846954
10/3/2012,34.432048,68.914534,15.099876,34.853657,29.404449,33.614085,33.047963,39.154135,45.202504
10/4/2012,34.874814,69.603494,15.328806,35.052387,29.489928,33.771939,33.237633,39.393581,45.615707
10/5/2012,35.044384,69.443054,15.319267,35.165946,29.337967,33.901938,33.183444,39.431889,45.750238
10/8/2012,34.978441,69.556302,15.309729,35.080776,29.034045,33.799799,33.237633,39.403157,45.663753
10/9/2012,34.64872,69.650686,15.214341,34.67385,28.663641,33.474799,33.17441,38.924266,44.933439
10/10/2012,34.271901,68.34827,15.204802,34.352095,28.549669,33.335516,33.120217,38.636932,44.65477
10/11/2012,34.413207,68.85791,15.290652,34.456192,28.4357,33.261229,33.156345,38.665664,44.45297
10/12/2012,34.262478,68.480398,15.080799,34.494047,28.416704,33.289085,32.966675,38.6082,44.443362
10/15/2012,34.554516,68.829598,15.252496,34.730631,28.559167,33.511942,33.102156,39.163712,44.885393
10/16/2012,35.383524,69.924374,15.347884,35.099703,28.948567,33.595513,33.228603,39.585138,45.288988
10/17/2012,35.675558,70.802087,15.548198,35.307899,28.796606,33.744083,33.635042,39.585138,45.548442
10/18/2012,35.684981,70.792654,15.576815,35.411993,28.464191,33.55837,33.788584,39.594714,45.577269
10/19/2012,34.940758,69.678998,15.366962,34.815802,27.818358,33.159086,33.517625,38.885954,44.760473
10/22/2012,35.100905,69.329798,15.366962,34.721166,28.008309,33.177658,33.427304,38.91469,44.616331
10/23/2012,34.045806,67.715942,15.109415,34.371022,27.704387,32.731947,33.120217,38.397487,44.260785
10/24/2012,34.026965,67.196862,15.109415,34.153364,27.542928,32.731947,32.876357,38.464531,44.087816
10/25/2012,33.951602,67.829197,15.14757,34.342633,27.485943,32.936232,33.038932,38.771021,43.982113
10/26/2012,34.017546,67.914134,15.07126,34.371022,27.53343,32.824802,33.038932,38.617776,44.126251
10/31/2012,33.94218,67.895261,15.166647,34.531901,27.419461,32.861945,33.327955,38.340018,44.270393
11/1/2012,34.601618,68.18783,15.357423,35.147019,27.865845,32.880517,32.975705,38.656088,44.779689
11/2/2012,33.979863,67.064734,15.262035,34.853657,27.504937,32.685519,32.749906,38.445375,44.750862
11/5/2012,34.215376,67.574374,15.233419,35.042921,27.6569,32.629804,32.21702,38.464531,44.866173
11/6/2012,34.573357,68.659718,15.405117,35.421458,27.780367,32.871233,32.235084,38.502843,45.106408
11/7/2012,34.026965,66.866542,14.890023,34.588679,27.087046,32.481233,31.557687,37.861127,44.577893
11/8/2012,33.565361,65.658509,14.766019,34.22907,26.697646,32.128377,31.503497,37.410972,43.85719
11/9/2012,33.499417,65.639637,14.785097,34.323706,26.821113,32.128377,31.313824,37.516325,43.645782
11/12/2012,33.499417,65.771765,14.813713,34.418338,26.783124,32.128377,31.051899,37.707882,43.684221
11/13/2012,33.442893,65.498069,14.708787,34.323706,26.650157,32.109809,31.169312,37.564217,43.809143
11/14/2012,32.877662,64.705293,14.451239,33.519315,26.384226,31.756953,30.952547,37.114058,43.155706
11/15/2012,32.764613,64.790237,14.479856,33.519315,26.232266,31.747665,30.771907,37.008702,43.126879
11/16/2012,32.839979,65.045053,14.575244,33.613952,26.270255,31.951951,31.033835,37.286459,43.415159
11/19/2012,33.77261,66.545661,14.851868,34.247997,26.99207,32.471949,31.06093,37.67915,44.34727
11/20/2012,33.800874,66.281405,14.928178,34.276389,26.878098,32.59266,31.00674,37.889863,44.568285
11/21/2012,33.857395,66.640037,14.928178,34.323706,26.963576,32.639091,30.871259,37.861127,44.722035
11/23/2012,34.290742,67.583814,15.109415,34.768486,27.400465,33.121943,30.789971,38.330442,45.317815
11/26/2012,34.319003,66.923173,15.052182,34.796875,27.523933,32.880517,31.178346,38.158041,45.106408
11/27/2012,34.168274,66.366341,14.91864,34.721166,27.400465,32.852661,31.259634,37.928172,44.923831
11/28/2012,34.30958,66.970358,14.975872,35.014532,27.561924,33.168374,31.386081,38.225085,45.510003
11/29/2012,34.545093,67.121365,15.052182,35.213263,27.694889,33.3448,31.566721,38.493263,45.634926
11/30/2012,34.573357,67.064734,15.033105,35.137557,27.666396,33.465514,31.900903,38.541155,45.673361
12/3/2012,33.932761,66.696662,14.975872,34.759021,27.628406,33.335516,31.702198,38.454955,45.433127
12/4/2012,33.998704,66.451285,14.937717,34.891507,27.580919,33.270516,31.539623,38.541155,45.240942
12/5/2012,33.593621,66.913733,15.118954,35.260579,27.305489,33.326228,32.018319,38.665664,45.106408
12/6/2012,33.678406,67.130798,15.166647,35.251117,27.466948,33.363372,32.000255,38.646508,45.394692
12/7/2012,33.961021,67.536622,15.290652,35.47824,27.324485,33.595513,32.02735,38.771021,45.567657
12/10/2012,34.177693,67.461125,15.252496,35.658043,27.390967,33.55837,32.036384,38.933846,45.308207
12/11/2012,34.45089,67.85751,15.328806,35.733748,27.761372,33.576941,32.108637,39.345692,45.452346
12/12/2012,34.366105,68.102893,15.395578,35.79053,27.713885,33.502658,32.054448,39.288224,45.510003
12/13/2012,34.271901,67.470558,15.319267,35.67697,27.514435,33.446943,31.927997,38.952998,45.212111
12/14/2012,34.526256,67.215741,15.262035,35.601261,27.248504,33.391227,31.801551,38.799753,45.019923
12/17/2012,34.874814,67.829197,15.576815,35.932482,27.580919,33.465514,32.289277,39.106247,45.827111
12/18/2012,35.289316,69.074982,15.805745,36.396186,27.989313,33.456227,32.515077,39.412737,46.365237
12/19/2012,35.138588,68.603094,15.710357,36.197456,27.84685,33.121943,32.271213,38.99131,46.038518
12/20/2012,35.477728,69.065542,15.92975,36.386724,27.894339,33.307656,32.370565,39.048779,46.134611
12/21/2012,35.164103,68.364536,15.741618,36.157937,27.653623,33.024084,32.251825,38.72041,45.724561
12/24/2012,35.344674,67.842811,15.712824,36.053075,27.577205,32.920798,32.114815,38.566337,45.763246
